arm,tp,conc,isl,osl,image,revision,total_tput,output_tput,total_token_throughput,request_throughput,completed,num_prompts,duration,mean_ttft_ms,p99_ttft_ms,mean_tpot_ms,p99_tpot_ms,mean_e2el_ms,success,server_log,stdout,picklog
pmbucket,4,8,1024,1024,vllm/vllm-openai-rocm:nightly,218917094+dirty,,,,,,,,,,,,,False,pmbucket_isl1024_osl1024_tp4_conc8.server.log,pmbucket_isl1024_osl1024_tp4_conc8.stdout,pmbucket_isl1024_osl1024_tp4_conc8.picklog
pmbucket,8,16,1024,1024,vllm/vllm-openai-rocm:nightly,218917094+dirty,7239.29,3600.48,7239.289508505237,3.93111164367016,160,160,40.700955481035635,220.0272203888744,2159.8528569820314,4.116455462684303,5.237481783943741,3982.7088267280487,True,pmbucket_isl1024_osl1024_tp8_conc16.server.log,pmbucket_isl1024_osl1024_tp8_conc16.stdout,pmbucket_isl1024_osl1024_tp8_conc16.picklog
pmbucket,8,256,1024,1024,vllm/vllm-openai-rocm:nightly,218917094+dirty,44679.34,22350.47,44679.33776885104,24.24385821794561,2560,2560,105.59375397209078,204.35044010800993,1509.7387074283324,10.99632915136951,16.377899652148635,10353.100774605628,True,pmbucket_isl1024_osl1024_tp8_conc256.server.log,pmbucket_isl1024_osl1024_tp8_conc256.stdout,pmbucket_isl1024_osl1024_tp8_conc256.picklog
pmbucket,8,32,1024,1024,vllm/vllm-openai-rocm:nightly,218917094+dirty,14601.85,7312.49,14601.845205820997,7.916598979481994,320,320,40.42139823292382,82.51745148663758,476.80054826894775,4.163380433058609,6.0505609502423265,3926.2024913281493,True,pmbucket_isl1024_osl1024_tp8_conc32.server.log,pmbucket_isl1024_osl1024_tp8_conc32.stdout,pmbucket_isl1024_osl1024_tp8_conc32.picklog
pmbucket,8,4,1024,1024,vllm/vllm-openai-rocm:nightly,218917094+dirty,2401.29,1194.8,2401.2873472737547,1.3019165036657792,40,40,30.723936510039493,73.60620587714948,667.2344898059964,3.1644486388929067,3.539102985518018,2976.165800646413,True,pmbucket_isl1024_osl1024_tp8_conc4.server.log,pmbucket_isl1024_osl1024_tp8_conc4.stdout,pmbucket_isl1024_osl1024_tp8_conc4.picklog
pmbucket,8,64,1024,1024,vllm/vllm-openai-rocm:nightly,218917094+dirty,21285.45,10640.33,21285.44944453324,11.542811521978932,640,640,55.44576369295828,133.18813138721453,806.4056730829186,5.687830350241492,10.517590304364957,5390.560586675929,True,pmbucket_isl1024_osl1024_tp8_conc64.server.log,pmbucket_isl1024_osl1024_tp8_conc64.stdout,pmbucket_isl1024_osl1024_tp8_conc64.picklog
pmbucket,8,8,1024,1024,vllm/vllm-openai-rocm:nightly,218917094+dirty,4215.27,2115.45,4215.272986777577,2.2769413107243346,80,80,35.13485377212055,84.14960107184015,905.1185068394989,3.611711600664075,4.345684802571595,3437.8271823807154,True,pmbucket_isl1024_osl1024_tp8_conc8.server.log,pmbucket_isl1024_osl1024_tp8_conc8.stdout,pmbucket_isl1024_osl1024_tp8_conc8.picklog
pmbucket,4,128,8192,1024,vllm/vllm-openai-rocm:nightly,218917094+dirty,89512.13,9914.86,89512.12791167812,10.775772480580233,1280,1280,118.78498755488545,448.175063249073,4899.519478229341,12.206678569684353,17.048286686118868,11692.367738004941,True,pmbucket_isl8192_osl1024_tp4_conc128.server.log,pmbucket_isl8192_osl1024_tp4_conc128.stdout,pmbucket_isl8192_osl1024_tp4_conc128.picklog
pmbucket,4,16,8192,1024,vllm/vllm-openai-rocm:nightly,218917094+dirty,28287.72,3134.46,28287.72132733492,3.425031603254577,160,160,46.714897418161854,282.51366538897855,1837.8799426555631,4.646333402827477,6.002529875146739,4532.747467351146,True,pmbucket_isl8192_osl1024_tp4_conc16.server.log,pmbucket_isl8192_osl1024_tp4_conc16.stdout,pmbucket_isl8192_osl1024_tp4_conc16.picklog
pmbucket,4,256,8192,1024,vllm/vllm-openai-rocm:nightly,218917094+dirty,102006.59,11337.32,102006.58698475845,12.29574974985762,2560,2560,208.20202525914647,824.7990021983242,10783.078868577715,21.413782740389763,26.538637438462374,20578.7047277724,True,pmbucket_isl8192_osl1024_tp4_conc256.server.log,pmbucket_isl8192_osl1024_tp4_conc256.stdout,pmbucket_isl8192_osl1024_tp4_conc256.picklog
pmbucket,4,32,8192,1024,vllm/vllm-openai-rocm:nightly,218917094+dirty,47999.3,5367.66,47999.302135795515,5.800070871950837,320,320,55.17173963296227,232.2491496022849,1624.754900005646,5.545747379995349,8.70334279504194,5372.716469204897,True,pmbucket_isl8192_osl1024_tp4_conc32.server.log,pmbucket_isl8192_osl1024_tp4_conc32.stdout,pmbucket_isl8192_osl1024_tp4_conc32.picklog
pmbucket,4,4,8192,1024,vllm/vllm-openai-rocm:nightly,218917094+dirty,10219.22,1136.81,10219.218610355947,1.235492117133602,40,40,32.375763022108,226.2454476498533,990.7840590504929,3.1939571347406024,3.9227703777222667,3164.337720099138,True,pmbucket_isl8192_osl1024_tp4_conc4.server.log,pmbucket_isl8192_osl1024_tp4_conc4.stdout,pmbucket_isl8192_osl1024_tp4_conc4.picklog
pmbucket,4,64,8192,1024,vllm/vllm-openai-rocm:nightly,218917094+dirty,64246.78,7127.62,64246.77873714423,7.7326116854746,640,640,82.76634415797889,291.7442612040759,2492.3242677073,8.492950899375499,12.353846045141484,8132.5348882190165,True,pmbucket_isl8192_osl1024_tp4_conc64.server.log,pmbucket_isl8192_osl1024_tp4_conc64.stdout,pmbucket_isl8192_osl1024_tp4_conc64.picklog
pmbucket,4,8,8192,1024,vllm/vllm-openai-rocm:nightly,218917094+dirty,15336.76,1724.11,15336.76396277733,1.8621673769987561,80,80,42.960692464141175,136.6080086765578,620.2773878606951,4.421437557015183,5.492353491243707,4233.60894555517,True,pmbucket_isl8192_osl1024_tp4_conc8.server.log,pmbucket_isl8192_osl1024_tp4_conc8.stdout,pmbucket_isl8192_osl1024_tp4_conc8.picklog
pmbucket,8,128,8192,1024,vllm/vllm-openai-rocm:nightly,218917094+dirty,102813.26,11388.16,102813.25671993152,12.377007320110067,1280,1280,103.41756830993108,420.9601844455392,4467.842556745746,10.57652661886296,15.149027319539218,10162.232168536866,True,pmbucket_isl8192_osl1024_tp8_conc128.server.log,pmbucket_isl8192_osl1024_tp8_conc128.stdout,pmbucket_isl8192_osl1024_tp8_conc128.picklog
pmbucket,8,16,8192,1024,vllm/vllm-openai-rocm:nightly,218917094+dirty,27792.1,3079.54,27792.104599256618,3.3650231304218967,160,160,47.54796439688653,159.85197623667773,747.1779452310867,4.862773134387858,6.915667566427509,4612.14727434126,True,pmbucket_isl8192_osl1024_tp8_conc16.server.log,pmbucket_isl8192_osl1024_tp8_conc16.stdout,pmbucket_isl8192_osl1024_tp8_conc16.picklog
pmbucket,8,256,8192,1024,vllm/vllm-openai-rocm:nightly,218917094+dirty,128753.79,14310.09,128753.79068310608,15.519825105231373,2560,2560,164.95031243213452,693.8789820823331,8701.05152529431,16.886845225297673,21.425762888208336,16272.569664921502,True,pmbucket_isl8192_osl1024_tp8_conc256.server.log,pmbucket_isl8192_osl1024_tp8_conc256.stdout,pmbucket_isl8192_osl1024_tp8_conc256.picklog
pmbucket,8,32,8192,1024,vllm/vllm-openai-rocm:nightly,218917094+dirty,50064.2,5598.57,50064.198631655134,6.049585875009542,320,320,52.89618274895474,216.23154162734863,1462.4863776820714,5.312800233204927,7.796614924312254,5139.418219804793,True,pmbucket_isl8192_osl1024_tp8_conc32.server.log,pmbucket_isl8192_osl1024_tp8_conc32.stdout,pmbucket_isl8192_osl1024_tp8_conc32.picklog
pmbucket,8,4,8192,1024,vllm/vllm-openai-rocm:nightly,218917094+dirty,9454.24,1051.71,9454.235150998857,1.1430064712334835,40,40,34.99542741593905,232.8280827787239,988.8245254498906,3.463213000236467,4.188062431269924,3418.8133744115476,True,pmbucket_isl8192_osl1024_tp8_conc4.server.log,pmbucket_isl8192_osl1024_tp8_conc4.stdout,pmbucket_isl8192_osl1024_tp8_conc4.picklog
pmbucket,8,64,8192,1024,vllm/vllm-openai-rocm:nightly,218917094+dirty,74840.16,8302.86,74840.16251861966,9.007609822774132,640,640,71.05103491293266,284.2681876230927,2463.33374187816,7.234905547652106,10.20562707851208,6960.718298474603,True,pmbucket_isl8192_osl1024_tp8_conc64.server.log,pmbucket_isl8192_osl1024_tp8_conc64.stdout,pmbucket_isl8192_osl1024_tp8_conc64.picklog
pmbucket,8,8,8192,1024,vllm/vllm-openai-rocm:nightly,218917094+dirty,16443.18,1848.49,16443.183378699665,1.9965071990504664,80,80,40.06997822900303,166.0966529714642,945.0403402466299,4.071902377317698,5.605647670419638,3944.266235799296,True,pmbucket_isl8192_osl1024_tp8_conc8.server.log,pmbucket_isl8192_osl1024_tp8_conc8.stdout,pmbucket_isl8192_osl1024_tp8_conc8.picklog
pmcanon,1,128,1024,1024,vllm/vllm-openai-rocm:nightly,218917094+dirty,22566.69,11270.97,22566.693324676577,12.251040044544283,1280,1280,104.48092532111332,223.24520850161207,1558.9284689817578,10.840964679318176,18.079586612924818,10204.67135514209,True,pmcanon_isl1024_osl1024_tp1_conc128.server.log,pmcanon_isl1024_osl1024_tp1_conc128.stdout,pmcanon_isl1024_osl1024_tp1_conc128.picklog
pmcanon,1,16,1024,1024,vllm/vllm-openai-rocm:nightly,218917094+dirty,6349.93,3158.15,6349.925237957076,3.448165045760445,160,160,46.40149119216949,76.26512769638794,944.9292003549634,4.875234033233505,7.1457645962371,4535.935644163692,True,pmcanon_isl1024_osl1024_tp1_conc16.server.log,pmcanon_isl1024_osl1024_tp1_conc16.stdout,pmcanon_isl1024_osl1024_tp1_conc16.picklog
pmcanon,1,256,1024,1024,vllm/vllm-openai-rocm:nightly,218917094+dirty,32095.97,16055.75,32095.973655829668,17.41588558685708,2560,2560,146.9922380479984,278.1024542746309,2548.719943696623,15.30685614311234,21.2494399030753,14399.005902111458,True,pmcanon_isl1024_osl1024_tp1_conc256.server.log,pmcanon_isl1024_osl1024_tp1_conc256.stdout,pmcanon_isl1024_osl1024_tp1_conc256.picklog
pmcanon,1,32,1024,1024,vllm/vllm-openai-rocm:nightly,218917094+dirty,10326.7,5171.53,10326.700523855501,5.5987682156759355,320,320,57.155429136008024,158.04700988228433,968.4019494801761,5.854456914158113,8.691585523826902,5567.774282172468,True,pmcanon_isl1024_osl1024_tp1_conc32.server.log,pmcanon_isl1024_osl1024_tp1_conc32.stdout,pmcanon_isl1024_osl1024_tp1_conc32.picklog
pmcanon,1,4,1024,1024,vllm/vllm-openai-rocm:nightly,218917094+dirty,1946.55,968.54,1946.5498710599406,1.0553694897108534,40,40,37.901417835149914,178.07821071473882,1449.9595717899501,3.808909519301747,3.8423608161499065,3670.018265140243,True,pmcanon_isl1024_osl1024_tp1_conc4.server.log,pmcanon_isl1024_osl1024_tp1_conc4.stdout,pmcanon_isl1024_osl1024_tp1_conc4.picklog
pmcanon,1,64,1024,1024,vllm/vllm-openai-rocm:nightly,218917094+dirty,15485.75,7741.13,15485.753632103859,8.397714876398057,640,640,76.21120857517235,178.14708902151324,1067.1169619983993,7.844221183680961,12.373601463171996,7423.947296810002,True,pmcanon_isl1024_osl1024_tp1_conc64.server.log,pmcanon_isl1024_osl1024_tp1_conc64.stdout,pmcanon_isl1024_osl1024_tp1_conc64.picklog
pmcanon,1,8,1024,1024,vllm/vllm-openai-rocm:nightly,218917094+dirty,3469.44,1741.15,3469.4368525305945,1.8740670222915643,80,80,42.68790766200982,134.7545406286372,976.2951607746071,4.352802523192817,5.451018208593487,4175.904697849182,True,pmcanon_isl1024_osl1024_tp1_conc8.server.log,pmcanon_isl1024_osl1024_tp1_conc8.stdout,pmcanon_isl1024_osl1024_tp1_conc8.picklog
pmcanon,2,128,1024,1024,vllm/vllm-openai-rocm:nightly,218917094+dirty,26201.26,13086.26,26201.26492247801,14.224181680706735,1280,1280,89.98760200990364,174.61200621437456,1334.4932380295359,9.37537985996487,14.416304847876935,8806.467467499533,True,pmcanon_isl1024_osl1024_tp2_conc128.server.log,pmcanon_isl1024_osl1024_tp2_conc128.stdout,pmcanon_isl1024_osl1024_tp2_conc128.picklog
pmcanon,2,16,1024,1024,vllm/vllm-openai-rocm:nightly,218917094+dirty,8081.6,4019.41,8081.603986767818,4.388509051142221,160,160,36.458851545117795,68.80286410741974,859.7389589087074,3.824149915809043,5.172063301152589,3564.7792635674705,True,pmcanon_isl1024_osl1024_tp2_conc16.server.log,pmcanon_isl1024_osl1024_tp2_conc16.stdout,pmcanon_isl1024_osl1024_tp2_conc16.picklog
pmcanon,2,256,1024,1024,vllm/vllm-openai-rocm:nightly,218917094+dirty,36345.77,18181.67,36345.77156010844,19.72190673648314,2560,2560,129.80489332019351,220.0105216720658,1951.5249301516367,13.57212351554698,18.0795152695172,12741.736828980902,True,pmcanon_isl1024_osl1024_tp2_conc256.server.log,pmcanon_isl1024_osl1024_tp2_conc256.stdout,pmcanon_isl1024_osl1024_tp2_conc256.picklog
pmcanon,2,32,1024,1024,vllm/vllm-openai-rocm:nightly,218917094+dirty,12411.8,6215.73,12411.798398578167,6.7292338160487635,320,320,47.55370503501035,111.22727446636418,675.0199327152222,4.9058937332056205,6.263656803201011,4641.392685460596,True,pmcanon_isl1024_osl1024_tp2_conc32.server.log,pmcanon_isl1024_osl1024_tp2_conc32.stdout,pmcanon_isl1024_osl1024_tp2_conc32.picklog
pmcanon,2,4,1024,1024,vllm/vllm-openai-rocm:nightly,218917094+dirty,2547.41,1267.51,2547.4138788641208,1.3811425668509811,40,40,28.96152863581665,90.49109338084236,834.1487543541007,2.9638683115428703,3.5079799577853827,2806.154585449258,True,pmcanon_isl1024_osl1024_tp2_conc4.server.log,pmcanon_isl1024_osl1024_tp2_conc4.stdout,pmcanon_isl1024_osl1024_tp2_conc4.picklog
pmcanon,2,64,1024,1024,vllm/vllm-openai-rocm:nightly,218917094+dirty,18745.84,9370.81,18745.84449212958,10.165618083697623,640,640,62.95731304585934,144.22919500539138,1271.3233757810667,6.48513818962349,10.878203128436787,6137.577486876398,True,pmcanon_isl1024_osl1024_tp2_conc64.server.log,pmcanon_isl1024_osl1024_tp2_conc64.stdout,pmcanon_isl1024_osl1024_tp2_conc64.picklog
pmcanon,2,8,1024,1024,vllm/vllm-openai-rocm:nightly,218917094+dirty,4370.02,2193.11,4370.018578621623,2.3605294037914817,80,80,33.89070259896107,153.01481627393514,1822.9983181157147,3.4083732699138913,4.372692961318997,3318.205584504176,True,pmcanon_isl1024_osl1024_tp2_conc8.server.log,pmcanon_isl1024_osl1024_tp2_conc8.stdout,pmcanon_isl1024_osl1024_tp2_conc8.picklog
pmcanon,4,128,1024,1024,vllm/vllm-openai-rocm:nightly,218917094+dirty,26419.56,13195.29,26419.56467351133,14.342692574311993,1280,1280,89.24405186600052,168.6747214775096,1105.8870483236387,9.283522397658045,13.53206566483214,8716.51600486166,True,pmcanon_isl1024_osl1024_tp4_conc128.server.log,pmcanon_isl1024_osl1024_tp4_conc128.stdout,pmcanon_isl1024_osl1024_tp4_conc128.picklog
pmcanon,4,16,1024,1024,vllm/vllm-openai-rocm:nightly,218917094+dirty,7185.32,3573.64,7185.316593190785,3.9018030277367606,160,160,41.00668302900158,122.7197665386484,1040.6762872519903,4.249397542990167,5.211949197623719,4008.5534496116447,True,pmcanon_isl1024_osl1024_tp4_conc16.server.log,pmcanon_isl1024_osl1024_tp4_conc16.stdout,pmcanon_isl1024_osl1024_tp4_conc16.picklog
pmcanon,4,256,1024,1024,vllm/vllm-openai-rocm:nightly,218917094+dirty,38337.68,19178.11,38337.683599634205,20.80275608386422,2560,2560,123.06061704899184,250.90928679101125,2112.4039607308805,12.795268364053777,16.226712215838806,12054.08411638491,True,pmcanon_isl1024_osl1024_tp4_conc256.server.log,pmcanon_isl1024_osl1024_tp4_conc256.stdout,pmcanon_isl1024_osl1024_tp4_conc256.picklog
pmcanon,4,32,1024,1024,vllm/vllm-openai-rocm:nightly,218917094+dirty,11795.28,5906.98,11795.282942081627,6.394981153803741,320,320,50.03924050810747,84.85511157705332,839.1624027001677,5.186391874532953,7.621198259845219,4874.801359944831,True,pmcanon_isl1024_osl1024_tp4_conc32.server.log,pmcanon_isl1024_osl1024_tp4_conc32.stdout,pmcanon_isl1024_osl1024_tp4_conc32.picklog
pmcanon,4,4,1024,1024,vllm/vllm-openai-rocm:nightly,218917094+dirty,2284.38,1136.63,2284.384536933394,1.2385347937343043,40,40,32.296226317062974,62.60995119228027,498.0979679035954,3.3443449531870297,3.661726211574901,3127.3371916031465,True,pmcanon_isl1024_osl1024_tp4_conc4.server.log,pmcanon_isl1024_osl1024_tp4_conc4.stdout,pmcanon_isl1024_osl1024_tp4_conc4.picklog
pmcanon,4,64,1024,1024,vllm/vllm-openai-rocm:nightly,218917094+dirty,17556.16,8776.1,17556.16153916813,9.52046909904829,640,640,67.22357830707915,137.6801504218747,850.3573318594135,6.943731924469206,10.431916368676573,6547.918858787671,True,pmcanon_isl1024_osl1024_tp4_conc64.server.log,pmcanon_isl1024_osl1024_tp4_conc64.stdout,pmcanon_isl1024_osl1024_tp4_conc64.picklog
pmcanon,4,8,1024,1024,vllm/vllm-openai-rocm:nightly,218917094+dirty,3843.69,1928.97,3843.692610498088,2.076226739767912,80,80,38.531437086174265,104.15403410152066,1277.8616247046739,3.951502508780134,4.744733025920994,3773.295265933848,True,pmcanon_isl1024_osl1024_tp4_conc8.server.log,pmcanon_isl1024_osl1024_tp4_conc8.stdout,pmcanon_isl1024_osl1024_tp4_conc8.picklog
pmcanon,8,128,1024,1024,vllm/vllm-openai-rocm:nightly,218917094+dirty,30186.05,15076.46,30186.04748434334,16.38744636604865,1280,1280,78.10856990213506,236.62225164298434,1777.2435686038807,8.028022282311646,12.668841110589357,7628.460655769413,True,pmcanon_isl1024_osl1024_tp8_conc128.server.log,pmcanon_isl1024_osl1024_tp8_conc128.stdout,pmcanon_isl1024_osl1024_tp8_conc128.picklog
pmcanon,8,16,1024,1024,vllm/vllm-openai-rocm:nightly,218917094+dirty,8047.55,4002.47,8047.546949265862,4.370015245014485,160,160,36.61314458400011,157.07446105370764,1488.8105586054735,3.739213619812468,5.111260568171137,3576.946309111372,True,pmcanon_isl1024_osl1024_tp8_conc16.server.log,pmcanon_isl1024_osl1024_tp8_conc16.stdout,pmcanon_isl1024_osl1024_tp8_conc16.picklog
pmcanon,8,256,1024,1024,vllm/vllm-openai-rocm:nightly,218917094+dirty,43181.32,21601.1,43181.31532377469,23.431002755458184,2560,2560,109.25695441709831,181.47179984534887,1318.4766192524694,11.409095599514291,15.258845181085395,10709.375504772197,True,pmcanon_isl1024_osl1024_tp8_conc256.server.log,pmcanon_isl1024_osl1024_tp8_conc256.stdout,pmcanon_isl1024_osl1024_tp8_conc256.picklog
pmcanon,8,32,1024,1024,vllm/vllm-openai-rocm:nightly,218917094+dirty,13742.54,6882.15,13742.535778733523,7.450712097539975,320,320,42.94891492393799,109.22921394158038,794.476347391028,4.405990998704605,5.54318463763364,4177.2495646022435,True,pmcanon_isl1024_osl1024_tp8_conc32.server.log,pmcanon_isl1024_osl1024_tp8_conc32.stdout,pmcanon_isl1024_osl1024_tp8_conc32.picklog
pmcanon,8,4,1024,1024,vllm/vllm-openai-rocm:nightly,218917094+dirty,2266.56,1127.76,2266.5558611111787,1.228868542288886,40,40,32.55026768404059,75.4576746316161,504.6450529689901,3.354444246440853,4.100097850064134,3153.6987648461945,True,pmcanon_isl1024_osl1024_tp8_conc4.server.log,pmcanon_isl1024_osl1024_tp8_conc4.stdout,pmcanon_isl1024_osl1024_tp8_conc4.picklog
pmcanon,8,64,1024,1024,vllm/vllm-openai-rocm:nightly,218917094+dirty,20348.22,10171.82,20348.224674363253,11.034567197423192,640,640,57.99955617194064,113.3396046832786,598.8897048099898,5.979597016365365,10.333904544737162,5639.181636259673,True,pmcanon_isl1024_osl1024_tp8_conc64.server.log,pmcanon_isl1024_osl1024_tp8_conc64.stdout,pmcanon_isl1024_osl1024_tp8_conc64.picklog
pmcanon,8,8,1024,1024,vllm/vllm-openai-rocm:nightly,218917094+dirty,4103.39,2059.3,4103.388402680744,2.216505217412608,80,80,36.09285435988568,116.58705550653394,2244.233795113396,3.6764012024728547,5.446478108290351,3530.9671638766304,True,pmcanon_isl1024_osl1024_tp8_conc8.server.log,pmcanon_isl1024_osl1024_tp8_conc8.stdout,pmcanon_isl1024_osl1024_tp8_conc8.picklog
pmcanon,1,128,8192,1024,vllm/vllm-openai-rocm:nightly,218917094+dirty,47714.57,5285.13,47714.572634886514,5.744041513893863,1280,1280,222.83961508702487,815.7246547194518,9820.884839836512,23.00435108639081,28.559487565976283,21995.17801212969,True,pmcanon_isl8192_osl1024_tp1_conc128.server.log,pmcanon_isl8192_osl1024_tp1_conc128.stdout,pmcanon_isl8192_osl1024_tp1_conc128.picklog
pmcanon,1,16,8192,1024,vllm/vllm-openai-rocm:nightly,218917094+dirty,20729.49,2296.96,20729.485047753853,2.509892563850396,160,160,63.747748530935496,327.0057958608959,1968.3093136036766,6.403801371677181,8.297667852568217,6191.819955378014,True,pmcanon_isl8192_osl1024_tp1_conc16.server.log,pmcanon_isl8192_osl1024_tp1_conc16.stdout,pmcanon_isl8192_osl1024_tp1_conc16.picklog
pmcanon,1,256,8192,1024,vllm/vllm-openai-rocm:nightly,218917094+dirty,51638.85,5739.3,51638.85426518493,6.224484596361924,2560,2560,411.27903208183125,1430.3496485091273,20040.806303676203,42.577836839693695,48.58281852086003,40703.12228301218,True,pmcanon_isl8192_osl1024_tp1_conc256.server.log,pmcanon_isl8192_osl1024_tp1_conc256.stdout,pmcanon_isl8192_osl1024_tp1_conc256.picklog
pmcanon,1,32,8192,1024,vllm/vllm-openai-rocm:nightly,218917094+dirty,30265.3,3384.5,30265.295053782826,3.6571543431156215,320,320,87.4997251899913,390.8664615904854,3140.0630160444416,8.796243920781219,11.805580644053132,8539.596414285916,True,pmcanon_isl8192_osl1024_tp1_conc32.server.log,pmcanon_isl8192_osl1024_tp1_conc32.stdout,pmcanon_isl8192_osl1024_tp1_conc32.picklog
pmcanon,1,4,8192,1024,vllm/vllm-openai-rocm:nightly,218917094+dirty,7471.57,831.15,7471.567504211957,0.9033041669869831,40,40,44.2818725539837,294.35253911069594,1196.4359206799418,4.387853300669488,5.248929281616761,4329.959429812152,True,pmcanon_isl8192_osl1024_tp1_conc4.server.log,pmcanon_isl8192_osl1024_tp1_conc4.stdout,pmcanon_isl8192_osl1024_tp1_conc4.picklog
pmcanon,1,64,8192,1024,vllm/vllm-openai-rocm:nightly,218917094+dirty,39873.16,4423.58,39873.16105364735,4.799052608718375,640,640,133.3596549530048,453.8717080049537,4594.643409864511,13.724669622740052,18.70122482077775,13122.31781731898,True,pmcanon_isl8192_osl1024_tp1_conc64.server.log,pmcanon_isl8192_osl1024_tp1_conc64.stdout,pmcanon_isl8192_osl1024_tp1_conc64.picklog
pmcanon,1,8,8192,1024,vllm/vllm-openai-rocm:nightly,218917094+dirty,12704.22,1428.17,12704.222713634586,1.5425280812089142,80,80,51.862913210177794,295.65405324974563,1603.2963055348955,5.18636609733885,6.446954376829513,5104.100054272567,True,pmcanon_isl8192_osl1024_tp1_conc8.server.log,pmcanon_isl8192_osl1024_tp1_conc8.stdout,pmcanon_isl8192_osl1024_tp1_conc8.picklog
pmcanon,2,128,8192,1024,vllm/vllm-openai-rocm:nightly,218917094+dirty,63750.87,7061.4,63750.86984561167,7.674545169714038,1280,1280,166.7851281990297,644.5885047518459,7406.003917602359,17.179377077281067,21.790054204277933,16465.379548460805,True,pmcanon_isl8192_osl1024_tp2_conc128.server.log,pmcanon_isl8192_osl1024_tp2_conc128.stdout,pmcanon_isl8192_osl1024_tp2_conc128.picklog
pmcanon,2,16,8192,1024,vllm/vllm-openai-rocm:nightly,218917094+dirty,25901.49,2870.05,25901.494934284794,3.1361111662160788,160,160,51.018599634990096,286.41966682334896,1749.3039180897174,5.1064934173061225,6.7221478688568785,4962.076788261766,True,pmcanon_isl8192_osl1024_tp2_conc16.server.log,pmcanon_isl8192_osl1024_tp2_conc16.stdout,pmcanon_isl8192_osl1024_tp2_conc16.picklog
pmcanon,2,256,8192,1024,vllm/vllm-openai-rocm:nightly,218917094+dirty,70320.68,7815.66,70320.67880670872,8.476368971903742,2560,2560,302.0161119089462,1213.1416006962354,16169.191997991864,31.10491712895962,36.94669814123433,29909.867336749267,True,pmcanon_isl8192_osl1024_tp2_conc256.server.log,pmcanon_isl8192_osl1024_tp2_conc256.stdout,pmcanon_isl8192_osl1024_tp2_conc256.picklog
pmcanon,2,32,8192,1024,vllm/vllm-openai-rocm:nightly,218917094+dirty,38399.97,4294.18,38399.96835405624,4.6401203355850456,320,320,68.96372870891355,258.2749961722584,1905.1370703033172,6.987011612505259,11.055873415332274,6736.413803627511,True,pmcanon_isl8192_osl1024_tp2_conc32.server.log,pmcanon_isl8192_osl1024_tp2_conc32.stdout,pmcanon_isl8192_osl1024_tp2_conc32.picklog
pmcanon,2,4,8192,1024,vllm/vllm-openai-rocm:nightly,218917094+dirty,9607.0,1068.7,9607.002038939107,1.161475817374875,40,40,34.438943455927074,250.46741437981834,1056.965546288993,3.388870629283902,4.1348922228907155,3367.4522281857207,True,pmcanon_isl8192_osl1024_tp2_conc4.server.log,pmcanon_isl8192_osl1024_tp2_conc4.stdout,pmcanon_isl8192_osl1024_tp2_conc4.picklog
pmcanon,2,64,8192,1024,vllm/vllm-openai-rocm:nightly,218917094+dirty,53006.19,5880.57,53006.193707604674,6.379717721613713,640,640,100.31791811599396,387.3767772649444,3617.1816964889886,10.27521265327673,13.738235903867139,9870.791446731891,True,pmcanon_isl8192_osl1024_tp2_conc64.server.log,pmcanon_isl8192_osl1024_tp2_conc64.stdout,pmcanon_isl8192_osl1024_tp2_conc64.picklog
pmcanon,2,8,8192,1024,vllm/vllm-openai-rocm:nightly,218917094+dirty,15769.18,1772.72,15769.181695635896,1.9146709036435754,80,80,41.782637343974784,199.5039647037629,971.6427309578255,4.220020095847968,5.387228694187885,4114.017583246459,True,pmcanon_isl8192_osl1024_tp2_conc8.server.log,pmcanon_isl8192_osl1024_tp2_conc8.stdout,pmcanon_isl8192_osl1024_tp2_conc8.picklog
pmcanon,4,128,8192,1024,vllm/vllm-openai-rocm:nightly,218917094+dirty,80808.84,8950.83,80808.83959580537,9.72804121876424,1280,1280,131.57838985417038,446.70338212818024,5045.432944251226,13.572002886711736,17.116358491686952,12939.980599365845,True,pmcanon_isl8192_osl1024_tp4_conc128.server.log,pmcanon_isl8192_osl1024_tp4_conc128.stdout,pmcanon_isl8192_osl1024_tp4_conc128.picklog
pmcanon,4,16,8192,1024,vllm/vllm-openai-rocm:nightly,218917094+dirty,26147.23,2897.28,26147.2257203987,3.1658638528532816,160,160,50.53912847698666,155.42069050570717,689.3282906734385,5.184673068413886,6.905782002883807,4897.608853733982,True,pmcanon_isl8192_osl1024_tp4_conc16.server.log,pmcanon_isl8192_osl1024_tp4_conc16.stdout,pmcanon_isl8192_osl1024_tp4_conc16.picklog
pmcanon,4,256,8192,1024,vllm/vllm-openai-rocm:nightly,218917094+dirty,98415.63,10938.22,98415.63244345068,11.862900463275446,2560,2560,215.79882659600116,790.5874808473527,10403.229798173985,22.232400648669536,26.742819007894933,21297.64095102164,True,pmcanon_isl8192_osl1024_tp4_conc256.server.log,pmcanon_isl8192_osl1024_tp4_conc256.stdout,pmcanon_isl8192_osl1024_tp4_conc256.picklog
