M,N,K,regime,pm_tflops,auto_tflops,rb_tflops,pm_vs_auto,pm_vs_rb,pm_ms,auto_ms,rb_ms
16,24576,1536,LARGE_N-deepseek_r1,32.753782681711506,39.840354744293066,46.24653794314848,0.8221257790482732,0.7082429115445612,0.0368800014257431,0.030319999903440475,0.026119999587535858
256,24576,1536,LARGE_N-deepseek_r1,470.939401374782,416.53778184898937,510.7516451517289,1.130604285844868,0.9220516582670627,0.041039999574422836,0.04639999940991402,0.03784099966287613
1,512,128,LARGE_NK-deepseek_r1,0.009102222378577718,0.005620583041276439,0.010240000258684163,1.6194445152278358,0.8888888817027579,0.014399999752640724,0.023320000618696213,0.012799999676644802
16,28672,4096,LARGE_NK-llama3_mlp,67.88468830544791,72.5501212647397,68.82960362167746,0.935693657323227,0.986271672848455,0.05536000058054924,0.05180000141263008,0.05460000038146973
4096,16384,53248,LARGE_NK-llama3_fp8,1017.6181361613359,1035.8600732684022,1306.3082152403713,0.9823895740575188,0.779003089997475,7.023091793060303,6.899412155151367,5.471010208129883
64,4096,64,LARGE_N_SKINNY-synthetic,2.3497501778652645,1.433950124369933,2.460002426557222,1.6386554440990249,0.9551820569355065,0.014279999770224094,0.023399999365210533,0.01363999955356121
64,8192,64,LARGE_N_SKINNY-synthetic,4.6091252621777254,2.887644749245321,4.978402300803917,1.5961538424635886,0.9258241868949482,0.014560000039637089,0.023240000009536743,0.01348000019788742
32,16384,64,LARGE_N_SKINNY-synthetic,4.766254508228145,2.882683122616054,5.023118481861129,1.6534091003046973,0.9488636442559458,0.01408000010997057,0.023280000314116478,0.01336000021547079
4096,4096,1536,MEDIUM-qwen3_235b_a22b,719.4250102431009,690.8794239084607,905.4744918586282,1.0413177543675443,0.7945281912540335,0.0716399997472763,0.07460000365972519,0.05691999942064285
8192,5120,2880,MEDIUM-gpt_oss_120b,887.8138738361293,903.6169213238635,1132.1082627658247,0.9825113417922923,0.784212873481847,0.27211999893188477,0.26736098527908325,0.2134000062942505
16384,2112,7168,MEDIUM-deepseek_r1,827.4418046263593,873.4204325517322,1076.2554406812953,0.9473579662075862,0.7688154441315241,0.5995209813117981,0.5679609775543213,0.4609209895133972
4096,16384,16384,MEDIUM-llama3_fp8,989.7467782863248,1009.5765287746466,1251.4338280485272,0.9803583483538492,0.7908902221619865,2.221803903579712,2.178164005279541,1.7572029829025269
64,512,128,SMALL-deepseek_r1,0.5991862672193883,0.3615779356328032,0.5607358179521507,1.6571427849178435,1.0685714164072158,0.014000000432133675,0.02319999970495701,0.014960000291466713
64,128,512,SMALL-deepseek_r1,0.6114145700080323,0.3905311051226901,0.5622391425852985,1.5655976233082611,1.0874635429981172,0.01372000016272068,0.021479999646544456,0.014919999986886978
128,128,512,SMALL-deepseek_r1,1.2192744597216838,0.7884030080267045,1.1184810916666672,1.5465116790629811,1.090116291465261,0.01375999953597784,0.02127999998629093,0.014999999664723873
256,128,512,SMALL-deepseek_r1,2.452809382160323,1.5978301167800457,2.2369621833333344,1.5350877145207624,1.0964912149320967,0.013679999858140945,0.020999999716877937,0.014999999664723873
4096,28672,4096,VERY_LARGE-llama3_mlp,998.081432498083,1002.659325537162,1205.905548984814,0.9954342487797374,0.8276613648044934,0.9639220237731934,0.9595209956169128,0.7978010177612305
32768,8192,8192,VERY_LARGE-llama3_fp8,1089.0008311935885,1072.2845036149372,1280.4948895563598,1.0155894517940867,0.850453086595983,4.038607120513916,4.101566791534424,3.434645891189575
16384,16384,53248,VERY_LARGE-llama3_fp8,1016.604878278154,1044.1245315880851,1300.172320769033,0.9736433227288757,0.7819001081924641,28.1203670501709,27.379207611083984,21.98731803894043
