M,N,K,regime,pm_tflops,auto_tflops,rb_tflops,pm_vs_auto,pm_vs_rb,pm_ms,auto_ms,rb_ms
8,128,5120,LARGE_K-llama4_maverick,0.5530172656153218,0.2919198090961546,0.259291786500204,1.894415001597802,2.132799010256681,0.018960999324917793,0.035920001566410065,0.04044000059366226
16,128,5120,LARGE_K-llama4_maverick,1.1226723361434454,0.5818795423160286,0.5196114967307365,1.9293895978451554,2.160599492518958,0.01868000067770481,0.03604099899530411,0.04035999998450279
32,128,5120,LARGE_K-llama4_maverick,2.2598620977050206,1.1586474550532675,2.118335365013774,1.9504311581999945,1.0668103526139858,0.018559999763965607,0.03620000183582306,0.01979999989271164
64,128,5120,LARGE_K-llama4_maverick,4.211148423891355,2.348368728007765,4.387347210855029,1.7932228332234164,0.9598393337715034,0.019920000806450844,0.03572100028395653,0.019120000302791595
128,128,5120,LARGE_K-llama4_maverick,8.371864330968801,4.500326090172505,8.525007765508311,1.8602794915796632,0.982035977121438,0.0200399998575449,0.03728000074625015,0.019680000841617584
256,128,5120,LARGE_K-llama4_maverick,16.611105597490468,8.886237129068967,16.610283108499505,1.8693070369629958,1.0000495168556485,0.02019999921321869,0.03776000067591667,0.020200999453663826
4,128,4096,LARGE_K-qwen3_235b_a22b,0.24730565134702384,0.12993506095114965,0.12038760415417182,1.903301922796656,2.054245144959585,0.01696000061929226,0.032280001789331436,0.03483999893069267
8,128,4096,LARGE_K-qwen3_235b_a22b,0.49578060543567576,0.2598620847114055,0.24132935572679257,1.9078604944860418,2.054373385047055,0.016920000314712524,0.032281000167131424,0.0347599983215332
16,128,4096,LARGE_K-qwen3_235b_a22b,0.9892226053880954,0.5210315336985464,0.47988375502041986,1.8985849059194,2.0613796467146557,0.01696000061929226,0.03220000118017197,0.034961000084877014
32,128,4096,LARGE_K-qwen3_235b_a22b,1.9691568807996676,1.0394804876091972,1.8236103943171085,1.8943663726951951,1.079812270721928,0.01703999936580658,0.032280001789331436,0.018400000408291817
64,128,4096,LARGE_K-qwen3_235b_a22b,3.679214198479347,2.0867184720056455,3.6155845042860073,1.763157918922852,1.0175987296432738,0.018239999189972878,0.03215999901294708,0.018561000004410744
128,128,4096,LARGE_K-qwen3_235b_a22b,7.341924946426707,4.0329846044055095,7.049250533595793,1.82046937109718,1.0415185148316217,0.01828099973499775,0.03328000009059906,0.019039999693632126
256,128,4096,LARGE_K-qwen3_235b_a22b,14.749200272913926,7.932489686970812,14.620667455537044,1.8593406175036855,1.008791173027344,0.018200000748038292,0.03384000062942505,0.018360000103712082
